i,N,alpha,lb_y,ub_y,lb_u,ub_u,d_const,target_profile_equation,cost
149,63,0.01,-1e+20,-4.277250861697003,-6.0149416387378745,-3.018478759253493,0,"-5+-4*x2*x2+2*x2+sin(2*pi*x1+pi/6)*sin(2*pi*x1+pi/6)",0.1799643635749817
150,36,0.01,-1e+20,-0.2076236286901244,-1.46803488623778,0.36890393410640965,-10,"-1+sin(5*pi*x2+pi/2)*sin(5*pi*x2+pi/2)",0.12857279181480408
151,38,0.01,-1e+20,0.5948983759191558,0.35397053972907266,1.3826092544261444,-30,"1*x1*x1+-1*x1+sin(1*pi*x2+pi/4)*sin(1*pi*x2+pi/4)",0.12208104878664017
152,28,0.01,-1e+20,1.266223862130424,0.9157820403150467,1.1977452630379455,0,"-4*x2*x2+4*x2+sin(4*pi*x2+pi/2)*sin(4*pi*x2+pi/2)",0.16771438717842102
153,85,0.01,-1e+20,-0.2978451824640398,-3.293112798094051,1.4346024456937512,-10,"0*x2*x2+-3*x2",0.046879399567842484
154,62,0.01,-1e+20,1.7489478169013442,-1.9000642122066411,3.1600830712684562,-20,"2+-3*x1*x1+0*x1",0.11823612451553345
155,28,0.01,-1e+20,0.6806685751904114,0.06367256085588191,1.362663548293566,0,"sin(3*pi*x1+pi/2)*sin(3*pi*x1+pi/2)",0.09141678363084793
156,73,0.01,-1e+20,-2.3538342599979063,-2.867420166162763,-1.869697947518201,-40,"-3+sin(1*pi*x2+pi/2)*sin(1*pi*x2+pi/2)",0.14144304394721985
157,97,0.01,-1e+20,0.0672831436558523,-2.804527328263942,1.0620418828623592,0,"0*x1*x1+-1*x1+-4*x2*x2+3*x2",0.05969744548201561
158,53,0.01,-1e+20,1.4371373935096083,-2.9706471631084743,2.721749410345797,-10,"-2*x1*x1+-2*x1+-1*x2*x2+2*x2+sin(3*pi*x2+pi/5)*sin(3*pi*x2+pi/5)",0.10990258306264877
159,15,0.01,-1e+20,-1.8922118630064129,-3.7136770149729426,-1.47362768839278,0,"-3+-5*x2*x2+4*x2+sin(2*pi*x1+pi/3)*sin(2*pi*x1+pi/3)",0.12152934074401855
160,20,0.01,-1e+20,0.7969132365900684,0.2052925725464847,1.0281356464185447,-40,"sin(5*pi*x1+pi/6)*sin(5*pi*x1+pi/6)",0.14216238260269165
161,32,0.01,-1e+20,1.8983731158434407,0.38192105667971854,1.9624177401065102,-10,"2+2*x2*x2+-3*x2",0.06409648060798645
162,66,0.01,-1e+20,0.14709940302450025,-0.6139436305908392,0.6295102634557989,-10,"1*x1*x1+-2*x1+sin(1*pi*x2+pi/1)*sin(1*pi*x2+pi/1)",0.15500466525554657
163,35,0.01,-1e+20,0.7123395699086382,0.3623535356794306,1.0269102346944992,-20,"sin(5*pi*x2+pi/1)*sin(5*pi*x2+pi/1)",0.12370721250772476
164,97,0.01,-1e+20,-1.1757030031096882,-1.6144015300390469,-1.4831342374175285,-30,"-2+sin(1*pi*x1+pi/5)*sin(1*pi*x1+pi/5)",0.162519633769989
165,81,0.01,-1e+20,1.5859437423912435,1.3746705257983014,1.6900412162440313,-30,"1+sin(1*pi*x2+pi/5)*sin(1*pi*x2+pi/5)",0.16094279289245605
166,76,0.01,-1e+20,-0.732330524306974,-2.637051749407716,0.7828941177936106,0,"5*x1*x1+-5*x1+3*x2*x2+-5*x2+sin(1*pi*x1+pi/1)*sin(1*pi*x1+pi/1)",0.03253469243645668
167,70,0.01,-1e+20,1.3915208723418417,0.3114496421642283,1.7707432970680919,0,"sin(2*pi*x1+pi/5)*sin(2*pi*x1+pi/5)+sin(5*pi*x2+pi/2)*sin(5*pi*x2+pi/2)",0.18060927093029022
168,51,0.01,-1e+20,-5.192475916538955,-6.373149515380921,-5.466552059274192,-50,"-5+0*x1*x1+-1*x1",0.17556171119213104
169,99,0.01,-1e+20,0.9099229489050165,0.010555547401800869,0.7660473348568343,-10,"sin(5*pi*x1+pi/1)*sin(5*pi*x1+pi/1)",0.14675316214561462
170,97,0.01,-1e+20,2.2548145210669785,0.2897085057805491,4.367053950511107,-10,"0+-4*x1*x1+2*x1+-4*x2*x2+5*x2+sin(4*pi*x2+pi/6)*sin(4*pi*x2+pi/6)",0.16828159987926483
171,21,0.01,-1e+20,5.818014214346809,5.077718018947429,6.299944362699838,-40,"5+-4*x2*x2+4*x2",0.04476568102836609
172,96,0.01,-1e+20,0.6397024063703816,-0.24744659920431,1.0445009110631744,-10,"sin(2*pi*x2+pi/2)*sin(2*pi*x2+pi/2)",0.19362518191337585
173,37,0.01,-1e+20,0.7172288248796211,-0.17354348471665626,1.0680522865727942,-10,"sin(2*pi*x2+pi/1)*sin(2*pi*x2+pi/1)",0.11552666872739792
174,53,0.01,-1e+20,0.66130211617285,0.2552503694446747,1.3891561115686768,0,"0+0*x2*x2+0*x2+sin(5*pi*x1+pi/2)*sin(5*pi*x1+pi/2)",0.10795890539884567
175,11,0.01,-1e+20,0.7316791467309086,-0.004556901650216161,0.7545136389535364,0,"0+sin(3*pi*x1+pi/2)*sin(3*pi*x1+pi/2)",0.07104621082544327
176,23,0.01,-1e+20,5.768471198739855,5.29718538849435,5.870541821046144,-40,"5+sin(1*pi*x1+pi/4)*sin(1*pi*x1+pi/4)",0.11704076826572418
177,95,0.01,-1e+20,1.527484344758099,-0.3027875071116646,1.3229145612864188,-10,"-1*x1*x1+2*x1+sin(4*pi*x1+pi/3)*sin(4*pi*x1+pi/3)",0.1301359087228775
178,62,0.01,-1e+20,1.9761395101945252,0.03122814310783628,2.0869177748668184,-10,"sin(2*pi*x1+pi/1)*sin(2*pi*x1+pi/1)+sin(2*pi*x2+pi/3)*sin(2*pi*x2+pi/3)",0.17102272808551788
179,88,0.01,-1e+20,4.0469282946303435,2.407328476592897,5.141901844445191,0,"1+5*x1*x1+-3*x1+-4*x2*x2+5*x2+sin(1*pi*x1+pi/5)*sin(1*pi*x1+pi/5)",0.11629446595907211
180,56,0.01,-1e+20,0.9783542400052747,-0.34953103937459484,0.6172318065068336,0,"sin(2*pi*x1+pi/3)*sin(2*pi*x1+pi/3)",0.08943729847669601
181,11,0.01,-1e+20,5.321483758737761,3.3053337069693463,5.951351084947271,-10,"4+sin(3*pi*x1+pi/4)*sin(3*pi*x1+pi/4)+sin(4*pi*x2+pi/3)*sin(4*pi*x2+pi/3)",0.19594259560108185
182,84,0.01,-1e+20,2.507082556704715,1.9170268979499916,2.7394244812587543,0,"2+sin(5*pi*x2+pi/6)*sin(5*pi*x2+pi/6)",0.12349189817905426
183,86,0.01,-1e+20,0.6042879139711737,0.3015442020067789,1.1540346047167662,-40,"sin(4*pi*x2+pi/4)*sin(4*pi*x2+pi/4)",0.1520817130804062
184,46,0.01,-1e+20,0.9618599622979618,-2.042107188363528,1.024881395223002,0,"0+2*x2*x2+-3*x2+sin(4*pi*x1+pi/5)*sin(4*pi*x1+pi/5)",0.10087285935878754
185,94,0.01,-1e+20,2.465109515291721,1.07183844378665,4.124904736850609,-10,"-5*x2*x2+5*x2+sin(4*pi*x1+pi/1)*sin(4*pi*x1+pi/1)+sin(2*pi*x2+pi/2)*sin(2*pi*x2+pi/2)",0.19266647100448608
186,12,0.01,-1e+20,0.6203578501286923,-0.06210657525327451,0.5752706998368522,-10,"sin(2*pi*x2+pi/1)*sin(2*pi*x2+pi/1)",0.13548193871974945
187,55,0.01,-1e+20,0.7991853982551884,-0.4068775240076685,0.744938418629665,-10,"sin(5*pi*x2+pi/5)*sin(5*pi*x2+pi/5)",0.1391838937997818
188,10,0.01,-1e+20,0.744486781948849,0.1919496354524427,1.4628704112127107,0,"sin(5*pi*x2+pi/3)*sin(5*pi*x2+pi/3)",0.0822780504822731
189,74,0.01,-1e+20,-0.2546556986142088,-1.1091481016036666,-0.41987487962207015,-10,"-1+sin(4*pi*x2+pi/1)*sin(4*pi*x2+pi/1)",0.15175627171993256
190,39,0.01,-1e+20,0.24229899597597943,-0.6729371775466155,0.5711767779218493,-10,"1*x2*x2+-2*x2+sin(4*pi*x1+pi/4)*sin(4*pi*x1+pi/4)",0.1745799034833908
191,41,0.01,-1e+20,0.8581444357368819,-0.23531424980524146,1.3613283650213628,-40,"sin(4*pi*x1+pi/1)*sin(4*pi*x1+pi/1)",0.19054587185382843
192,48,0.01,-1e+20,-0.3218941685232183,-1.1434002325624941,0.049049234558898314,-30,"-1+sin(3*pi*x1+pi/2)*sin(3*pi*x1+pi/2)",0.1883423924446106
193,10,0.01,-1e+20,0.8671790147138301,-0.09687302134631043,1.1807124271767715,0,"sin(2*pi*x1+pi/4)*sin(2*pi*x1+pi/4)",0.05275589972734451
194,12,0.01,-1e+20,0.6557222997805161,0.4564229628179455,1.416770229336662,-50,"sin(1*pi*x1+pi/1)*sin(1*pi*x1+pi/1)",0.08592170476913452
195,14,0.01,-1e+20,0.7073898185614587,-9.117223746839493,0.9503246487796453,-20,"1+1*x1*x1+-4*x1+-2*x2*x2+-3*x2",0.10402292758226395
196,46,0.01,-1e+20,1.981196860157974,0.09504024452442594,2.7731446585436648,0,"-4*x1*x1+5*x1+sin(2*pi*x1+pi/6)*sin(2*pi*x1+pi/6)",0.1421995759010315
197,69,0.01,-1e+20,-0.44031221115037694,-4.375816717832856,0.9528216274594574,0,"-5*x1*x1+1*x1",0.19339637458324432
198,38,0.01,-1e+20,0.6138316037964441,0.4362511253517537,1.3959074312618136,0,"sin(5*pi*x1+pi/3)*sin(5*pi*x1+pi/3)",0.10957759618759155
199,62,0.01,-1e+20,5.955985917073189,5.352850896767426,6.319566827958477,0,"5+sin(2*pi*x2+pi/4)*sin(2*pi*x2+pi/4)",0.1157599538564682
200,82,0.01,-1e+20,0.5799996257758047,0.4521897153862783,0.7936266182536171,-20,"sin(1*pi*x1+pi/3)*sin(1*pi*x1+pi/3)",0.11116436123847961
201,89,0.01,-1e+20,0.47318517135297866,0.3278845146431727,0.6256134019353025,-10,"sin(3*pi*x2+pi/6)*sin(3*pi*x2+pi/6)",0.12395648658275604
202,62,0.01,-1e+20,0.5536472137210453,-1.5789611777632477,1.2669238739722792,0,"4*x2*x2+-4*x2+sin(4*pi*x1+pi/5)*sin(4*pi*x1+pi/5)",0.12006311863660812
203,36,0.01,-1e+20,0.7958499954436633,0.2271486451316853,0.949029594646343,0,"sin(1*pi*x2+pi/6)*sin(1*pi*x2+pi/6)",0.04617061838507652
204,36,0.01,-1e+20,1.8980921813589533,0.7015415463815939,3.199175484318471,0,"-1*x1*x1+1*x1+3*x2*x2+-2*x2+sin(4*pi*x1+pi/1)*sin(4*pi*x1+pi/1)",0.17612481117248535
205,94,0.01,-1e+20,2.5444220118548415,-4.785926191174873,2.809546854845684,-20,"3+-4*x2*x2+-2*x2",0.07123264670372009
206,17,0.01,-1e+20,-0.3283312091572306,-0.8074399058281939,-0.027469059157641085,-30,"4*x1*x1+-4*x1",0.14997488260269165
207,63,0.01,-1e+20,2.4327878461611574,-2.6264047947846167,3.5144392517677505,0,"3*x1*x1+-4*x1+3*x2*x2+1*x2",0.07286807149648666
208,52,0.01,-1e+20,2.765638311943703,-0.46982953031357444,3.915949168231121,0,"3*x2*x2+-1*x2+sin(4*pi*x1+pi/2)*sin(4*pi*x1+pi/2)+sin(1*pi*x2+pi/6)*sin(1*pi*x2+pi/6)",0.1251344233751297
209,77,0.01,-1e+20,0.8107108410526822,-0.2534693651397397,0.9135398493863315,-10,"0+sin(5*pi*x1+pi/6)*sin(5*pi*x1+pi/6)",0.14179760217666626
210,30,0.01,-1e+20,-0.1085977407556577,-1.4641124370183827,-0.2769964546652833,0,"-1+sin(3*pi*x1+pi/4)*sin(3*pi*x1+pi/4)",0.09054172039031982
211,40,0.01,-1e+20,1.468504453754211,-0.15417224559590093,2.2632496976145022,-10,"2*x2*x2+0*x2",0.08947347104549408
212,86,0.01,-1e+20,0.3341138069898586,-0.2961118806367785,0.38114776030607495,-10,"1*x1*x1+-1*x1+sin(1*pi*x1+pi/1)*sin(1*pi*x1+pi/1)",0.13129717111587524
213,16,0.01,-1e+20,-0.7888026751035917,-7.623572493537791,2.3811889751697217,-30,"-2+-3*x1*x1+2*x1+-5*x2*x2+0*x2+sin(3*pi*x1+pi/4)*sin(3*pi*x1+pi/4)",0.16471967101097107
214,32,0.01,-1e+20,1.8221904515709504,-3.446790844035018,1.6901690843047703,-10,"-2*x1*x1+-3*x1+-2*x2*x2+4*x2",0.04070965200662613
215,68,0.01,-1e+20,0.7802375146392015,0.32973448439273867,0.6591078627710727,-40,"sin(5*pi*x2+pi/3)*sin(5*pi*x2+pi/3)",0.15605492889881134
216,57,0.01,-1e+20,0.5439680288252818,0.1769519036654742,0.8851857121652498,-20,"0+sin(2*pi*x2+pi/5)*sin(2*pi*x2+pi/5)",0.12180902063846588
217,28,0.01,-1e+20,0.8929214461984838,-0.10249881522598309,0.9398285025465067,-10,"sin(5*pi*x1+pi/3)*sin(5*pi*x1+pi/3)",0.12805743515491486
218,50,0.01,-1e+20,1.1208200763139402,-2.722950056986085,1.950920926671228,-30,"-2*x1*x1+3*x1+2*x2*x2+-4*x2+sin(1*pi*x1+pi/1)*sin(1*pi*x1+pi/1)",0.18796007335186005
219,17,0.01,-1e+20,2.843306251254769,1.3862459650517094,3.3926806851423876,0,"-2*x1*x1+5*x1+sin(5*pi*x1+pi/6)*sin(5*pi*x1+pi/6)",0.1913256049156189
220,96,0.01,-1e+20,3.829075452738537,3.356050588789288,4.3184085208926675,-20,"3+sin(1*pi*x2+pi/5)*sin(1*pi*x2+pi/5)",0.15641777217388153
221,36,0.01,-1e+20,-3.323119445237969,-4.698431158218185,-3.686081925115361,0,"-5+sin(1*pi*x1+pi/2)*sin(1*pi*x1+pi/2)+sin(5*pi*x2+pi/1)*sin(5*pi*x2+pi/1)",0.15977193415164948
222,98,0.01,-1e+20,-1.0725326552973427,-2.7260561391432026,-0.3222538542208082,0,"2*x1*x1+-4*x1",0.12721343338489532
223,52,0.01,-1e+20,4.504577721869422,-1.2854062865446267,7.46305720601878,0,"-1*x2*x2+5*x2+sin(2*pi*x1+pi/2)*sin(2*pi*x1+pi/2)",0.10226645320653915
224,52,0.01,-1e+20,-1.4012842041626472,-3.509338011384577,-1.3764259556064438,-10,"-1+1*x1*x1+-3*x1",0.060929447412490845
225,71,0.01,-1e+20,0.8993717697904879,-0.16463261445106836,1.1586784389882974,-10,"0+sin(5*pi*x1+pi/3)*sin(5*pi*x1+pi/3)",0.1418607234954834
226,27,0.01,-1e+20,1.4936056016432888,1.340545953008049,2.036513162025253,0,"1+sin(2*pi*x1+pi/5)*sin(2*pi*x1+pi/5)",0.10246613621711731
227,55,0.01,-1e+20,2.975933121815501,-3.400284211145885,6.195598429360051,0,"5*x1*x1+-1*x1+0*x2*x2+-2*x2+sin(1*pi*x1+pi/4)*sin(1*pi*x1+pi/4)+sin(2*pi*x2+pi/3)*sin(2*pi*x2+pi/3)",0.1943798065185547
228,86,0.01,-1e+20,-0.2893770165741745,-0.9183953973043318,0.25454132648002237,-30,"-1+sin(2*pi*x1+pi/4)*sin(2*pi*x1+pi/4)",0.14804111421108246
229,86,0.01,-1e+20,-0.01851250707339236,-3.65484081058894,0.19891060499298852,-10,"-3*x2*x2+-1*x2+sin(2*pi*x1+pi/1)*sin(2*pi*x1+pi/1)",0.1485964059829712
230,98,0.01,-1e+20,5.614192277527599,5.335706999710634,5.553216426546473,-50,"5+sin(1*pi*x2+pi/3)*sin(1*pi*x2+pi/3)",0.08679381012916565
231,45,0.01,-1e+20,8.957522773474102,2.413037956229032,10.227699509120693,0,"4+5*x1*x1+-1*x1+sin(1*pi*x1+pi/6)*sin(1*pi*x1+pi/6)+sin(2*pi*x2+pi/6)*sin(2*pi*x2+pi/6)",0.17229869961738586
232,18,0.01,-1e+20,5.677835687307697,-2.5198605707716775,10.69049935551541,-10,"2*x1*x1+3*x1+-2*x2*x2+3*x2+sin(1*pi*x1+pi/3)*sin(1*pi*x1+pi/3)+sin(2*pi*x2+pi/1)*sin(2*pi*x2+pi/1)",0.19299842417240143
233,100,0.01,-1e+20,0.6314232921804925,-0.323949576331495,0.5622636416588647,0,"sin(1*pi*x2+pi/5)*sin(1*pi*x2+pi/5)",0.07087663561105728
234,13,0.01,-1e+20,3.524660766095766,3.210277790582969,4.308825941013034,-20,"4+0*x1*x1+-1*x1",0.05681907758116722
235,48,0.01,-1e+20,0.39997920260707787,-5.354714788802628,1.2751103923166656,0,"-2*x2*x2+-2*x2+sin(3*pi*x2+pi/6)*sin(3*pi*x2+pi/6)",0.12412168830633163
236,19,0.01,-1e+20,0.43181996722015914,-2.036652135014144,1.5891846102999867,0,"2*x1*x1+-3*x1+sin(4*pi*x1+pi/5)*sin(4*pi*x1+pi/5)",0.09412135928869247
237,60,0.01,-1e+20,0.5710482946729132,0.3176638260342691,0.7069506332501017,-20,"sin(3*pi*x1+pi/2)*sin(3*pi*x1+pi/2)",0.13526953756809235
238,84,0.01,-1e+20,3.7234724954623664,1.2688723789916705,4.172593350355381,-10,"1+0*x1*x1+3*x1",0.09186208248138428
239,47,0.01,-1e+20,4.6817504714551275,4.238545104179224,5.491764223740624,-50,"4+sin(4*pi*x2+pi/2)*sin(4*pi*x2+pi/2)",0.16076651215553284
240,98,0.01,-1e+20,0.683221823682642,0.0075573092498072425,0.9735672721041815,-40,"sin(3*pi*x1+pi/1)*sin(3*pi*x1+pi/1)",0.12027952820062637
241,88,0.01,-1e+20,-0.4503063717979039,-9.059484271195844,0.8603922443190548,0,"5*x1*x1+-4*x1+-5*x2*x2+-2*x2",0.07703980058431625
242,23,0.01,-1e+20,-1.1296534744561773,-1.6235066787168204,-1.4918222037797029,-50,"-2+sin(2*pi*x2+pi/2)*sin(2*pi*x2+pi/2)",0.19402819871902466
243,62,0.01,-1e+20,0.9980138802600399,0.1947931374649431,0.624090931277496,-50,"0+0*x2*x2+1*x2",0.18741950392723083
244,27,0.01,-1e+20,2.383738206779107,0.9576560154459797,1.6971010718099042,-10,"-5*x1*x1+4*x1+2*x2*x2+-1*x2+sin(5*pi*x1+pi/6)*sin(5*pi*x1+pi/6)+sin(1*pi*x2+pi/1)*sin(1*pi*x2+pi/1)",0.1962096095085144
245,41,0.01,-1e+20,0.74435822026921,0.11324765270670967,0.8347229083854265,-50,"-1*x2*x2+1*x2+sin(2*pi*x1+pi/6)*sin(2*pi*x1+pi/6)",0.10847032815217972
246,40,0.01,-1e+20,4.840032547533143,4.2577537039214866,4.95872999885456,-20,"4+sin(2*pi*x2+pi/6)*sin(2*pi*x2+pi/6)",0.13855506479740143
247,23,0.01,-1e+20,-1.7172965788735104,-4.124432748856313,-1.5533378703732563,-10,"-3+-1*x1*x1+-1*x1+-5*x2*x2+5*x2+sin(3*pi*x1+pi/6)*sin(3*pi*x1+pi/6)",0.1251719892024994
248,38,0.01,-1e+20,2.504009636536721,2.432495062269429,3.0594676976747266,-10,"2+sin(5*pi*x1+pi/1)*sin(5*pi*x1+pi/1)",0.11352625489234924
249,18,0.01,-1e+20,1.9715261316672805,-0.9693565336818558,1.1227670287619471,0,"sin(4*pi*x1+pi/3)*sin(4*pi*x1+pi/3)+sin(1*pi*x2+pi/5)*sin(1*pi*x2+pi/5)",0.14478085935115814
250,54,0.01,-1e+20,0.6045041362611813,-0.23478739480871536,1.2941234696578314,-30,"sin(3*pi*x2+pi/1)*sin(3*pi*x2+pi/1)",0.17436446249485016
251,66,0.01,-1e+20,0.6408813796004916,0.27502007484793567,1.2694543660754307,-20,"sin(5*pi*x2+pi/5)*sin(5*pi*x2+pi/5)",0.12832005321979523
252,62,0.01,-1e+20,0.025203690061372463,-4.671723279692056,3.4648882241830705,-10,"-5*x1*x1+0*x1+sin(1*pi*x2+pi/6)*sin(1*pi*x2+pi/6)",0.1364751011133194
253,23,0.01,-1e+20,0.333000258887301,-4.406666068099785,0.0965173443218923,0,"-2*x1*x1+-1*x1+sin(5*pi*x1+pi/1)*sin(5*pi*x1+pi/1)",0.14729325473308563
254,19,0.01,-1e+20,0.5802911340463631,-0.43201179237515996,0.8389966410778487,-40,"1*x1*x1+-1*x1+sin(5*pi*x2+pi/5)*sin(5*pi*x2+pi/5)",0.18056340515613556
255,99,0.01,-1e+20,0.7855850304504015,-0.42320493990845,1.4975133794983861,-10,"sin(4*pi*x1+pi/3)*sin(4*pi*x1+pi/3)",0.14233243465423584
256,91,0.01,-1e+20,0.21377890669540647,-0.045901220902487605,0.6436716737204025,-20,"2*x2*x2+-2*x2+sin(3*pi*x1+pi/1)*sin(3*pi*x1+pi/1)",0.13257496058940887
257,14,0.01,-1e+20,0.7802909002309539,0.015139880228886904,0.8614001329700464,-30,"sin(1*pi*x1+pi/6)*sin(1*pi*x1+pi/6)",0.1018737405538559
258,83,0.01,-1e+20,4.603623434757071,4.250077684098706,4.973759492101746,-40,"4+-3*x1*x1+3*x1",0.03975987061858177
259,18,0.01,-1e+20,-1.481712551332385,-2.0459177730282967,-1.4323879899604495,-20,"-2+sin(1*pi*x1+pi/1)*sin(1*pi*x1+pi/1)",0.08697620034217834
260,47,0.01,-1e+20,4.074858994818487,0.10736139107131182,5.931416131557912,-10,"-1*x1*x1+5*x1+sin(1*pi*x1+pi/3)*sin(1*pi*x1+pi/3)",0.08946704119443893
261,38,0.01,-1e+20,0.7426144716647224,-0.3467312314213525,1.4684999133625436,-10,"0*x1*x1+0*x1+sin(4*pi*x1+pi/3)*sin(4*pi*x1+pi/3)",0.13534939289093018
262,15,0.01,-1e+20,0.9489058099639187,-0.23706833994191456,0.9213840438154598,-30,"sin(3*pi*x2+pi/1)*sin(3*pi*x2+pi/1)",0.1766488403081894
263,16,0.01,-1e+20,0.7683767388720951,0.22733488726729256,0.5919655388871409,0,"sin(4*pi*x1+pi/1)*sin(4*pi*x1+pi/1)",0.08765799552202225
264,58,0.01,-1e+20,3.7319416071364713,-2.1784217956582834,4.734175262771445,0,"3+-3*x1*x1+5*x1+-1*x2*x2+-5*x2",0.19196555018424988
265,86,0.01,-1e+20,-1.2539127886034298,-4.077077290606759,-0.7516861933820818,-10,"-2+-5*x2*x2+2*x2+sin(2*pi*x1+pi/6)*sin(2*pi*x1+pi/6)",0.12031777203083038
266,63,0.01,-1e+20,-2.988719325910842,-3.885202590241862,-2.691375618099265,-50,"-4+2*x1*x1+-1*x1+sin(1*pi*x1+pi/4)*sin(1*pi*x1+pi/4)",0.14762519299983978
267,11,0.01,-1e+20,1.3961682441683365,0.03740797626758341,1.0866046452666358,0,"sin(1*pi*x1+pi/6)*sin(1*pi*x1+pi/6)+sin(1*pi*x2+pi/6)*sin(1*pi*x2+pi/6)",0.11874650418758392
268,68,0.01,-1e+20,-3.389224229656508,-3.891058826221907,-2.6052808791217226,-10,"-4+sin(5*pi*x2+pi/6)*sin(5*pi*x2+pi/6)",0.15078222751617432
269,52,0.01,-1e+20,-2.614235285840027,-4.218871262560559,-2.176827666742029,-10,"-4+-2*x2*x2+3*x2+sin(1*pi*x2+pi/6)*sin(1*pi*x2+pi/6)",0.13041624426841736
270,90,0.01,-1e+20,0.7270524159743774,-0.14061892336031478,0.8827895487004331,0,"4*x2*x2+-4*x2+sin(1*pi*x1+pi/5)*sin(1*pi*x1+pi/5)+sin(3*pi*x2+pi/5)*sin(3*pi*x2+pi/5)",0.1870061755180359
271,19,0.01,-1e+20,-1.1342287813064074,-1.8563842202107776,-0.8669208682907219,-50,"-2+sin(5*pi*x2+pi/3)*sin(5*pi*x2+pi/3)",0.15544664859771729
272,40,0.01,-1e+20,-0.6611401015249091,-1.1475175558767883,0.10918926837089393,-50,"4*x1*x1+-4*x1",0.11073803156614304
273,62,0.01,-1e+20,1.158793090094255,-0.4147083449952651,1.9142772455558272,-10,"0*x1*x1+2*x1",0.16053813695907593
274,23,0.01,-1e+20,0.7371145164113423,-0.4468131167108079,0.900562844615644,0,"sin(1*pi*x2+pi/6)*sin(1*pi*x2+pi/6)",0.03681635856628418
275,15,0.01,-1e+20,0.9167093222088989,0.1904469741374285,1.3699947815319486,-40,"sin(3*pi*x1+pi/3)*sin(3*pi*x1+pi/3)",0.17207053303718567
276,45,0.01,-1e+20,3.5028304294915067,0.814909733424551,5.871618885532765,0,"0*x1*x1+4*x1+sin(3*pi*x1+pi/6)*sin(3*pi*x1+pi/6)",0.17455899715423584
277,13,0.01,-1e+20,4.61952426815686,4.000420242957767,4.591076917178434,0,"4+0*x1*x1+0*x1+sin(5*pi*x1+pi/5)*sin(5*pi*x1+pi/5)",0.12040674686431885
278,67,0.01,-1e+20,2.388109295061652,-0.2519751126395233,4.005292989938324,-10,"-5*x1*x1+4*x1+sin(1*pi*x1+pi/5)*sin(1*pi*x1+pi/5)+sin(4*pi*x2+pi/2)*sin(4*pi*x2+pi/2)",0.13965660333633423
279,37,0.01,-1e+20,0.6780241049992748,0.05763217332981341,1.0023785671331786,-50,"sin(1*pi*x1+pi/2)*sin(1*pi*x1+pi/2)",0.1355067789554596
280,81,0.01,-1e+20,1.1839652817445185,0.1319708026677341,1.0911988009167044,0,"3*x2*x2+-2*x2+sin(1*pi*x2+pi/5)*sin(1*pi*x2+pi/5)",0.030530212447047234
281,48,0.01,-1e+20,1.9490664129416584,0.928097024046814,2.532434110251203,-10,"-2*x1*x1+4*x1",0.19183899462223053
282,85,0.01,-1e+20,2.125080121357289,0.527020770495235,4.62541812549523,0,"3*x2*x2+0*x2+sin(1*pi*x2+pi/6)*sin(1*pi*x2+pi/6)",0.06969507038593292
283,32,0.01,-1e+20,0.19064274419596372,-2.7681029221075693,0.6393261641413124,-10,"3*x1*x1+-5*x1+sin(3*pi*x2+pi/5)*sin(3*pi*x2+pi/5)",0.16508401930332184
284,29,0.01,-1e+20,5.947806011332634,5.287396718625537,6.390062954095845,-40,"5+1*x1*x1+0*x1+sin(1*pi*x1+pi/4)*sin(1*pi*x1+pi/4)",0.06725994497537613
285,54,0.01,-1e+20,0.8063328359119925,-0.22263789866799916,0.8403426927600575,-10,"sin(3*pi*x2+pi/1)*sin(3*pi*x2+pi/1)",0.12386876344680786
286,30,0.01,-1e+20,1.4264118005079172,-0.4834734259391426,1.5365796223948178,0,"-4*x2*x2+5*x2",0.03463520482182503
287,98,0.01,-1e+20,-1.1523604700644412,-2.3253951195305946,-1.3990336807824872,0,"-2+sin(3*pi*x1+pi/2)*sin(3*pi*x1+pi/2)",0.10793151706457138
288,15,0.01,-1e+20,2.183376320635886,0.4723967864239613,2.850210075260465,0,"-1*x2*x2+2*x2+sin(2*pi*x1+pi/1)*sin(2*pi*x1+pi/1)+sin(2*pi*x2+pi/1)*sin(2*pi*x2+pi/1)",0.14447450637817383
289,56,0.01,-1e+20,1.6714298505818728,0.05625396313346398,1.002523917949309,0,"sin(1*pi*x1+pi/1)*sin(1*pi*x1+pi/1)+sin(1*pi*x2+pi/3)*sin(1*pi*x2+pi/3)",0.17164744436740875
290,32,0.01,-1e+20,2.5977051761855665,2.194776993745259,3.1538996404109705,0,"2+sin(5*pi*x1+pi/2)*sin(5*pi*x1+pi/2)",0.10909558832645416
291,80,0.01,-1e+20,0.4974381001327251,-0.29333040374807373,1.3670798148679077,-40,"sin(1*pi*x2+pi/1)*sin(1*pi*x2+pi/1)",0.14331214129924774
292,23,0.01,-1e+20,1.908260972036644,0.426585020648214,2.422548193596495,0,"2+1*x1*x1+-2*x1+sin(4*pi*x1+pi/5)*sin(4*pi*x1+pi/5)",0.15220347046852112
293,77,0.01,-1e+20,4.990198431397106,-0.7750164433174191,6.017820814001814,-10,"3+2*x1*x1+0*x1+-3*x2*x2+-2*x2+sin(1*pi*x1+pi/6)*sin(1*pi*x1+pi/6)+sin(5*pi*x2+pi/1)*sin(5*pi*x2+pi/1)",0.15361787378787994
294,41,0.01,-1e+20,0.6725691719023382,-0.10429968452149074,0.19143492298005016,-30,"-5*x2*x2+4*x2",0.14946740865707397
